SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
CHCHHLC_684	hot lips candy	hot lips candy				2.00	CDN	Y	//cdn.shopify.com/s/assets/admin/no-image-large-339e69e359cdf02ea76337381df99fa2.gif			
CHCHHGGW4PGB_685	Hot Girls Goin' Wild - 4 Pack Gift Box	Hot Girls Goin' Wild - 4 Pack Gift Box includes: Happy New Rear, Pleasure  Pain, The Big Hot One  Show Your Tits Hot Sauce. All 5 ounce bottles. Happy New Rear Pineapple Curry Hot Sauce-"Don't want none for Christmas. Unless you got buns, hun!" Ingredients: Pineapple, Onions, Orange Habañero Pepper, Apple Cider Vinegar, Rice Wine Vinegar, Honey, Turmeric, Black Pepper, Dry Mustard, Cumin, Chili Powder, Ginger, Coriander, Cayenne Pepper. From Delaware Monica I Voted Republican Hot Sauce-"The Democrats left a bad taste in my mouth! I fully endorse the use of this hot sauce... in fact it's better than mouthwash! "Question of the day....What do Monica and a vending machine have in common? Answer: They both say..... "Insert Bill here" Ingredients:Habañero peppers, carrots, onions, vinegar, garlic, lime juice and salt. From risquehotsauce.com  The Big Hot One Hot Sauce-Guaranteed to blow your mind. How much can you swallow? Slide this baby between your lips and take a big swallow. The Big Hot One is exploding with incindiary juices sure to satisfy your fiery fantasies. Remember: Size does matter, especially in Scoville Units! No Sugar. Ingredients: Cayenne pepper, salt, Oleoresin Cayenne, starch, caramel color.From Louisiana Show Your Tits Habanero  Garlic Hot Sauce-Don't be shy, treat some guy, and let those sweater puppies breathe!!! Comes with free Mardi Gras beads. Ingredients: Habañero peppers, distilled vinegar, garlic, salt.From North Carolina				29.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/01fe3d78379a8610c671e637149b91b6_large.jpeg?v=1427677209			
CHCHHNHHS_686	Hot N' Horny Hot Sauce	Hot N' Horny Hot Sauce (5 FL.OZ. / 148 ml): This Louisiana beauty is Hotter than the Desert Sun. Scorching, scalding, and mesmerizing, this sauce is sure to conjure up an incinerary mirage of fire and desert demons. Hot N' Horny will put you in heat for more and more if its unique fiery jalapeno flavor, heat and flavor you will never get enough of. Ingredients: Jalapeno Peppers, Water, Salt, Vinegar, Oleoresin Cayenne, and Xanthan Gum.  Manufactured byFigueroa Brothers		Figueroa Brothers	Figueroa Brothers	8.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/9d60e1770b2c5dc037d969c00ccd054f_large.jpeg?v=1427677236			
CHCHHPCGGS_687	Hot Plum Chipotle Grilling & Glazing Sauce	Hot Plum Chipotle Grilling  Glazing Sauce (14.4 oz/ 411 g) This is a wonderful accompaniment for pork tenderloin, beef, lamb, fish and fowl. It's also great right out of the jar poured over soft cheese with crackers or as a salad dressing. It also makes an incredible dipping sauce for grilled meats, vegetables, sausages and cheeses. Ingredients: plums, sugar, chipotle, lime juice, apple cider vinegar, Salt, frigex, natural smoke flavoring. Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/78f9a73f-0740-44a4-af0e-28463c119a79_bd4fa7ff-3ada-40c7-bbae-009e2b3a380b_large.jpg?v=1427677278			
CHCHHSFMFA4PGB_688	Hot Sauce For My Favorite Ass - 4 Pack Gift Box	Hot Sauce For My Favorite Ass 4 Pack Gift Box Includes: Ass in the Tub Hot Sauce- "CAUTION: This pepper sauce is seriously hot. In fact, this is about as hot as hot gets. It might sound like we're bragging, but really we're just giving you advance notice that it's going to burn on the way in and....well, you get the picture. It's a moving experience. A funny  very visual label design." Ingredients:Cayenne pepper, pepper, salt and Oleoresin Cayenne. No vinegar. From Louisiana Ass Whoopin' Redneck Hot Sauce- It's Some Hot Sh*t Y'all! Sure to fire up y'er squirrel, possum, rabbit and most other roadkill No Calories, No Fat, No Carbs, No Sugar. Ingredients: Habañero peppers, distilled vinegar, garlic, salt. From New Jersey. Kiss Your Ass Goodbye Hot Sauce- "An especially tasty garlic  Habañero sauce with one of the best label designs that I have ever put together, our thong clad, long haired bathing beauty." Great Louisiana style, medium heat hot sauce that matches all food groups, and has the fresh garlic taste to enable it to stand up to all chilis, as well as Cajun  Mexican foods. This sauce has won multiple awards:2001 Scovie Award Louisiana Style Hot Sauce, National Fiery Foods Show in Albuquerque, New Mexico.2000 Texas Fiery Foods Shootout in Austin, Texas; 3rd Place in the Louisiana Style Hot Sauce Category, 1999 National Award Winner of the International Fiery Foods Assoc.1999 1st Place Hot Sauce at the Philadelphia Book and Cook Show.No Fat, No Calories. Ingredients: Habañero peppers, distilled vinegar, garlic, salt. Made especially for Peppers in Lewes, Delaware. Bad Ass Hot Sauce- This sauce has some serious kick. Papaya and Scotch Bonnet Peppers give this sauce a Caribbean flair and a BAD ASS attitude. Ingredients:Papaya Puree, onion, Scotch Bonnet pepper, light corn syrup, celery, carrots, rice wine vinegar, Key Lime juice, salt, vinegar, garlic, cilantro. Made especially for Peppers in Lewes, Delaware				32.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/4440a0fb7285e97c3b91cc968241126c_large.jpeg?v=1427677338			
CHCHJBR_689	J&D's Bacon Rub	Bacon Rub gives food an amazing "wraped in bacon" taste. From JD's Foods, The World Leaders in Delicious. Ingredients: Brown Sugar, Paprika, Salt, Spices, Dehydrated Garlic, Mustard Powder, Natural Smoke Flavors, Yeast Extract. All Natural Brand:JD's Bacon Rub Manufactured for JD's Foods, Inc		J&amp;D's Foods, Inc	J&amp;D's Bacon Rub	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/0adb14fa5af980cbfeede45f26d8d660_large.jpeg?v=1431615287			
CHCHJB_690	J&D's Baconnaise	The ultimate bacon flavored spread. Ingredients: Soybean Oil, Water, Egg Yolk, Gluconic Acid, Salt, Autolyzed Yeast Extract, Cellulose Gel, Modified Food Starch (From Corn), Maltodextrin, Cultured Dextrose, Sugar, Dehydrated Garlic, Paprika, Dehydrated Onion, Spice, Xanthan Gum, Guar Gum, Gum Acacia, Natural Smoke Flavor, Natural Flavors (Contains Milk), Tocopherols (Vitamin E To Protect Flavor), Calcium Disodium EDTA (To Protect Flavor). Contains: Egg, Milk Brand: Baconnaise Manufacturer: JD's Foods, Inc		J&amp;D's Foods, Inc	Baconnaise	10.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/c84fa4a40509a2c28d1ac7d2deb9aeb8_large.jpeg?v=1427764572			
CHCHJCBS_691	J&D's Cheddar Bacon Salt	JD's Bacon Salt is the story of two bacon fanatics (Justin  Dave) who won money on America's Funniest Home Videos and used it to create a revolutionary seasoning that makes everything taste like bacon - without the calories or fat. Try CheddarBacon Salt on popcorn, potatoesor on any of your favorite foods! Ingredients: Sea Salt, Maltodextrin, Dehydrated Garlic, Paprika, Cheese (Pasturized Milk, Cultures, Salt, Enzymes), Whey, Natural Flavors,Hydrolized Vegetable Protein, and Less than 2% Silicon Dioxide (Anti-caking Agent), Disodium Inosinate  Disodium, Sunflower Oil, Yeast Extract. Contains: Wheat, Soy, Milk Low Sodium All Natural Vegetarian Kosher Brand: JD's Bacon Salts Manufactured for JD's Foods, Inc		J&amp;D's Foods, Inc	J&amp;D's Bacon Salts	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/8ee558e9cac3972c2bf5e81d40e7e5c9_large.jpeg?v=1431615353			
CHCHJHBS_692	J&D's Hickory Bacon Salt	JD's Bacon Salt is the story of two bacon fanatics (Justin  Dave) who won money on America's Funniest Home Videos and used it to create a revolutionary seasoning that makes everything taste like bacon - without the calories or fat. Try Hickory Bacon Salt on potatoes, corn or on any of your favorite foods! Ingredients: Sea Salt, Maltodextrin, Dehydrated Garlic, Dehydrated Onion, Paprika, Natural Flavors, Spice,Natural Hickory, and Less than 2% Silicon Dioxide (Anti-caking Agent), Hydrolized Vegetable Protein, Sugar, Sunflower Oil, Smoked Torula Yeast, Lactic Acid, Disodium Inosinate  Disodium Guanylate. Contains: Soy and Wheat Low Sodium All Natural Vegan Kosher Brand: JD's Bacon Salts Manufactured for JD's Foods, Inc		J&amp;D's Foods, Inc	J&amp;D's Bacon Salts	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/8521bb1674421daf6125bf1ed025e519_large.jpeg?v=1431615406			
CHCHJJBS_693	J&D's Jalapeno Bacon Salt	JD's Bacon Salt is the story of two bacon fanatics (Justin  Dave) who won money on America's Funniest Home Videos and used it to create a revolutionary seasoning that makes everything taste like bacon - without the calories or fat. Try this spicy JalapenoBacon Salt on eggs, veggiesor on any of your favorite foods! Ingredients: Maltodextrin, Sea Salt, Paprika, Dehydrated Garlic, Dehydrated Onion, Natural Flavors, Dehydrated Jalapenos, Jalapeno Powder, Natural Hickory Flavor, and Less than 2% Silicon Dioxide (Anti-caking Agent), Sunflower Oil, Green Bell Pepper Powder, Hydrolyzed Vegetable Protein, Yeast Extract, Spice, Disodium Guanylate  Inosinate. Contains: Milk, Soy Low Sodium All Natural Vegetarian Kosher Brand: JD's Bacon Salts Manufactured for JD's Foods, Inc		J&amp;D's Foods, Inc	J&amp;D's Bacon Salts	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/60ddb0efa623e554fba8b4a2bed145d5_large.jpeg?v=1431615469			
CHCHJOBS_694	J&D's Original Bacon Salt	JD's Bacon Salt is the story of two bacon fanatics (Justin  Dave) who won money on America's Funniest Home Videos and used it to create a zero calorie, zero fat, vegetarian and kosher seasoning that makes everything taste like bacon. Now with all Natural ingredients and a tasty new recipe. Use it on everything! Ingredients: Sea Salt, Maltodextrin, Dehydrated Garlic, Paprika, Dehydrated Onion, Natural Flavors, Natural Hickory, Spice and Less than 2% Silicon Dioxide (Anti-caking Agent), Hydrolized Vegetable Protein, Sunflower Oil, Yeast Extract, Disodium Inosinate  Disodium Guanylate. Contains Milk, Soy and Wheat Low Sodium All Natural Vegetarian Kosher Brand: JD's Bacon Salts Manufactured for JD's Foods, Inc		J&amp;D's Foods, Inc	J&amp;D's Bacon Salts	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/2832429dd0a1079e69ad87d5e13a7801_large.jpeg?v=1431615630			
CHCHJPBS_695	J&D's Peppered Bacon Salt	JD's Bacon Salt is the story of two bacon fanatics (Justin  Dave) who won money on America's Funniest Home Videos and used it to create a revolutionary seasoning that makes everything taste like bacon - without the calories or fat. Try PepperedBacon Salt on shrimp, in bloody mary'sor on any of your favorite foods! Ingredients: Sea Salt, Maltodextrin, Dehydrated Garlic, Dehydrated Onion, Spices, Natural Flavors, Natural Hickory Flavor, and Less than 2% Silicon Dioxide (Anti-caking Agent), Hydrolyzed Vegetable Protein, Sunflower Oil, Yeast Extract, Disodium Guanylate  Inosinate. Contains: Soy Low Sodium All Natural Vegetarian Kosher Brand: JD's Bacon Salts Manufactured for JD's Foods, Inc		J&amp;D's Foods, Inc	J&amp;D's Bacon Salts	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/25aee60cc5bb37c23476d0ed3984195a_large.jpeg?v=1431615558			
CHCHJAHS_696	Jack Ass Hot Sauce	Jack Ass Hot Sauce (5oz./142g) Ingredients: Jalapeno Peppers, Vinegar, Salt, Xantham Gum, Garlic, and Spices.				10.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/jack_ass_hot_sauce_large.jpg?v=1427764607			
CHCHJASWHP_697	Jack Ass Salsa with Heat Packet	Jack Ass Salsa with Heat Packet (13 FL.OZ. / 368 g): Mild till you make it Jack Ass wild. This rich chunky salsa includes corn, tomatoes, and cilantro, but you add the secret ingredient. It comes with a special packet of ground habanero pepper, mix into salsa and make it hot or not. Ingredients: Tomatoes, Water, Tomato Concentrate, Green Chiles, Onion, Sweet Corn, Vinegar, Salt, Xanthan Gum, Garlic, Spices, and a separate packet of Habanero Pepper. Brand: Ass Kickin Sauces Manufacturer: Southwest Specialty Food		Southwest Specialty Food	Ass Kickin Sauces	11.50	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/jack_ass_salsa_large.jpg?v=1427764657			
CHCHJHF2I1HS_698	Jamaica Hell Fire 2 in 1 Hot Sauce	Jamaica Hell Fire 2 in 1 Hot Sauce (5.15 FL.OZ. / 146 g): For those who like it hot - well, it is not that hot, but it has a great flavor. This Caribbean-style, habanero-based hot sauce contains an interesting ingredient: Jamaican Allspice. It will make all those bland foods jump up off your plate. Ingredients: Sun-Ripened Tropical Peppers, Tomatoes, Vinegar, Blue Mountain Pimento, Salt and Sorbic Acid Manufactured by Jamaica Hell Fire		Jamaica Hell Fire	Jamaica Hell Fire	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/2d1f89993d823b1d66f94b6de4a60bc2_large.jpeg?v=1427764793			
CHCHJHF4I1HS_699	Jamaica Hell Fire 4 in 1 Hot Sauce	Jamaica Hell Fire 4 in 1 Hot Sauce (5.15 FL.OZ. / 146 g): This sauce is For Those Who Like It Hot. A lot of our customers prefer the level of heat in this sauce because it doesn't overpower the flavor. Sun Ripened Tropical Hot Peppers and Allspice make this sauce unbeatable. Ingredients: Sun-Ripened Tropical Peppers, Tomatoes, Vinegar, Blue Mountain Pimento, Salt and Sorbic Acid Manufactured by Jamaica Hell Fire		Jamaica Hell Fire	Jamaica Hell Fire	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/0dae41c9e19097750142fc6c02e4959b_large.jpeg?v=1427764842			
CHCHJHFDSHS_700	Jamaica Hell Fire Doc's Special Hot Sauce	Jamaica Hell Fire Doc's Special Hot Sauce (5.15 FL.OZ. / 146 g): This wonderful and fiery sauce is certainly the hottest of the Hell Fire series. Tropical Hot Peppers and Blue Mountain Pimento. Ingredients: Sun-Ripened Tropical Peppers, Tomatoes, Vinegar, Blue Mountain Pimento, Salt and Sorbic Acid Manufactured by Jamaica Hell Fire		Jamaica Hell Fire	Jamaica Hell Fire	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/b187c9c71433d898683ae9d2dd91819d_large.jpeg?v=1427764892			
CHCHJOHICS_701	Jekyll or Hyde Insane Chilli Sauce	...alone in the laboratory the doctors experiment was complete. Dare she try the potion? Why not, what harm could it do...the reaper was soon to possess another brave soul... © Grim Reaper Foods Ltd 2011  You decide the heat in this potentially insanely hot chilli sauce - This baby was invented for a bacon sarnie and pulled pork and is a firm favourite in the Reapers fridge. Only the finest red jalapenos are taken to be chipotle chillies, they are left on the plant to the last moment, and smoked for a good 24 hours. They can be hot or cold smoked, and then dehydrated. Ranging from 5,000 to 10,000 SHU they aren't the punch of a Serrano, but the flavour is what you are looking for, and this sauce packs it in. Not enough heat for you, I thought of that too! Dr Jekyll as you know turned himself insane with a potion, which I have named Elixer 13 which you get with the sauce, (I know Elixir is spelt like this, I'm just being different for the Elixer) 1/2 million SHU in a dripper bottle, which enables you to carry out your own experiments in regard to heating your sauce to the border of insanity! A family of four can enjoy the same sauce at different heat levels by heating their own portion! I'm pleased to say that Jekyll or Hyde...You Decide was WINNER OF 2 GOLD STARS AT THE GREAT TASTE AWARDS 2012 Handmade in Hertfordshire, England. 100mls/3.4floz + 5mls/0.165floz  HOT CHILLI SAUCE MADE WITH CHIPOTLE CHILLIES - INGREDIENTS : Red Peppers, White Wine Vinegar, Water, Chipotle Chilli, Golden Syrup, Red Onion, Garlic, Salt, Oil, Citric Acid. ELIXIR - INGREDIENTS: 1/2 million scoville oleoresin. WARNING: Use as food additive only, not to be sold separately, accompanies Jekyll sauce.				19.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/87d5882ee55136387a71d7b69feb7d31_large.jpeg?v=1427764940			
CHCHJPRYWBBHS_702	Joe Perry's Rock Your World Boneyard Brew Hot Sauce	Joe Perry's Rock Your World Boneyard Brew Hot Sauce (5 FL.OZ. / 142 g): Joe Perry sauce will rock your world with its incredible flavor and taste. Joe Perry's Rock Your Wold Hot Sauces' goal is to produce original recipes using only natural fresh ingredients. They take extra time and care to provide the finest quality sauces available. If it is not something in Joe Perry's pantry, it is not in his products. Ingredients: Water, Red Bell Peppers, Lime Juice, Habanero Peppers, Onions, Garlic, Chipotle Peppers, Salt, and Xanthan Gum. Manufactured by Joe Perry's Rock Your World		Joe Perry's Rock Your World	Joe Perry's Rock Your World	11.50	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/bone_large.jpg?v=1427765225			
CHCHJPRYWMPTHS_703	Joe Perry's Rock Your World Mango Peach Tango Hot Sauce	Joe Perry's Rock Your World Mango Peach Tango Hot Sauce (12 FL.OZ. / 340 ml): Joe Perry has been creating bone rattling hits with Aerosmith for more than 30 years. Now his Mango Peach Tango Hot Sauce will rattle your palette with its incredible flavor and taste. It's hardly the same old song and dance. Joe Perry's Mango Peach Tango has a mystical flavor that will keep your taste buds rollin' all night long. A message from the Perry's: "Our goal is to produce the original recipes using only natural fresh ingredients. We take extra time and care to provide the finest quality sauces available. If it's not something in our pantry it's not in our products." Ingredients: Peaches, Mango, Vinegar, Lime Juice, Red Bell Peppers, Natural Sugar, Onions, Habanero Peppers and Garlic, Salt, Xanthan Gum. Manufactured by Joe Perry's Rock Your World		Joe Perry's Rock Your World	Joe Perry's Rock Your World	10.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/joe2_large.jpg?v=1427765284			
CHCHJ5HS_704	Johny 5 Hot Sauce	Johny Five is derived from Jamai-jun influences. Combining spicy cajun peppers and smooth jamaican rum to get your tastebuds tingling. Warning! voodoo may contribute to the sauces hypnotic flavor. 5oz. Ingredients: Dark Rum, Vinegar, Onions, Banana Peppers, Jalapeno Peppers, Habanero Peppers, Water, Guajillo Chile Powder, Ginger, Olive Oil, Garlic, Salt, Wasabi Powder and Xanthan Gum. Brand:Johny 5 Hot Sauce. Manufacturer: Sauce Crafters		Sauce Crafters	Johny 5 Hot Sauce.	7.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/872d8809a1c1b733ef4c1941039e6acc_large.jpeg?v=1427765420			
CHCHIRAPHS_705	Iguana Radioactive Atomic Pepper Hot Sauce	Iguana Radioactive Atomic Pepper Hot Sauce (5 FL.OZ. / 148 ml): The hottest and newest Iguana is composed of a Top Secret, Firestorm blend. We took Iggy on a road trip out West in an old Caddie convertible. As we were passing the alamongordo testing grounds, Iggy got antsy and bailedÃ  disappearing into the restriced area, Oblivious to the ominous warning signs (he's kinda impulsive). Within minutes Iggy's back with an entorage of serious-looking dudes wearing dark shades, in hot pursuit. He leaps into the Caddis and we gun it. Damn we're fast. Consequently, we now have a highly-classified, top-secret pepper and Iggy glows a little at night. Ingredients: Habanero, Cayenne  Tobasco Peppers, Carrots, Corn Vinegar, Onions, Lime Juice, Tomato Paste, Salt, Garlic, and Ascorbic Acid. Manufactured by Half Moon Bay Trading Co.		Half Moon Bay Trading Co	Half Moon Bay Trading Co	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/b60709c8e8a5b2e72dc556052f906ffc_large.jpeg?v=1431634740			
CHCHIRHPSHS2O_706	Iguana Red Habanero Pocket- Sized Hot Sauce (2 oz)	Ingredients: Habanero Peppers, Carrots, Vinegar, Salt, Onion, Lime Juice, Modified Corn Starch, Tomato Paste, Garlic, and Ascorbic Acid (Vitamin C) Brand: Iguana Manufacturer: Half Moon Bay Trading Co.		Half Moon Bay Trading Co	Iguana	4.25	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/881512268d245ab8a1f163b862c48efb_large.jpeg?v=1427763701			
CHCHIRHS_707	Iguana Red Hot Sauce	Iguana Red Hot Sauce (5 FL.OZ. / 148 ml): Moderately hot, this original Half Moon Bay Iguana Red Pepper Sauce is the result of years of wordly misadventure by our guerrilla research and development team, who would otherwise be just a couple of aging, unemployed surf bums. One such folly involved an overly curious howler monkey, a sackful of cayenne peppers, avery hungry green iguana and the local Guardia, the latter whom didn't see the humor of the situation... guess you had to be there. Iguana Red Cayenne Hot Sauce is a great tasting, all around table sauce. Ingredients: Water, Cayenne Peppers, Vinegar, Carrots, Cane Sugar, Salt, Tomato Paste, Molasses, Corn Starch, Caramel Color, Onions Manufactured by Half Moon Bay Trading Co.		Half Moon Bay Trading Co	Half Moon Bay Trading Co	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/a35d03aa75142d43593f4bba46b1c7a2_large.jpeg?v=1427763747			
CHCHITTRJAHTPS_708	Iguana Tropic Thunder Red Jalapeno and Habanero Tropical Pepper Sauce	Iguana Tropic Thunder Red Jalapeno and Habanero Tropical Pepper Sauce (5oz.?148ml) Ingredients: Ripe red jalapeno peppers, water, red habanero peppers, cane vinegar, mango, passion fruit, onion powder, lime juice, garlic, tomato paste, cane sugar, cumin, paprika, xanthan gum, oregano, turmeric, black pepper, capsaicin extract, salt, ascorbic acid  natural smoke flavor Manufactured by Half Moon Bay Trading Co.		Half Moon Bay Trading Co	Half Moon Bay Trading Co	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/98cfd545c55054bef62f67112f879975_large.jpeg?v=1427763807			
CHCHIVVHS_709	Iguana Vicious Verde Hot Sauce	Ingredients: Jalapeno Peppers, Water, Vinegar, Cane Sugar, Corn Starch, Garlic, Lime Juice, Onion, Ascorbic Acid (vitamin C) and 0.1% Sodium Benzoate as a preservative. Brand: Iguana Manufacturer: Half Moon Bay Trading Co.		Half Moon Bay Trading Co	Iguana	4.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/8d8c3f325e323cae751973fc8ac97fe2_large.jpeg?v=1427763851			
CHCHIXHPHS_710	Iguana XXX Habanero Pepper Hot Sauce	Iguana XXX Habanero Pepper Hot Sauce (5 FL.OZ. / 148 ml): The Lizard knows habanero. The chefs in the Iguana kitchen down in Costa Rica developed this tasty habanero sauce for those of us who enjoy flavor and good heat. Se there we were, in the middle of nowhere, at this killer little ranchito bar overlooking the Pacific, When we saw this huge green Iguana nippin' these bright orange bonnet shaped peppers off a bush and eatin' thm like peanuts. Overcome by curiosity, we stumbled over to join him for a snack that peeled the skin off our lips... 8.2 on the Richter Scale for sure. We figured he was one mean Iguana and we got a "hot fix" we'll never forget. It's this sort of intensive research and development that goes into the creation of our fine products... Con mucho gusto. Ingredients: Fresh Ripe Habanero Peppers, Carrots, Vinegar, Onions, Lime Juice, Tomato Paste, Salt, Garlic, and Ascorbic Acid. Manufactured by Half Moon Bay Trading Co.		Half Moon Bay Trading Co	Half Moon Bay Trading Co	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/c9749eda330239e143011c0d6c1ee037_large.jpeg?v=1427763917			
CHCHIPGMPMIS_711	IL Primo Giardiniera Marinated Pepper Mix - Italian Style	IL Primo Giardiniera Marinated Pepper Mix - Italian Style (16 FL.OZ / 474 ml): Chicago Primo Giardiniera Pepper: Since 1930, Italian style hot mix. Tingle your taste buds with IL Primo Giardiniera. Made famous by spreading over Chicago-style Italian beef, sausage, meatballs, and cold cut sandwiches. Delicious when used as a topping over eggs, hot dogs, meats, pizza, and garden salads. Flavor with a kick those holiday left overs and boring lunches. Great addition to hot or cold dishes. Ingredients:Selected Hot and Mild Peppers, Soybean Oil, Celery, Carrots, Cauliflower, Vinegar, Olives, Salt, Spices, and Sulfites. Brand:IL Primo Peppers Manufacturer: Garden Row Foods		Garden Row Foods	IL Primo Peppers	9.25	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/Il_Primo_3_large.jpg?v=1427763985			
CHCHICPRO_712	Incinerator Cold Pressed Rapeseed Oil	Incinerator Cold Pressed Rapeseed Oil ( 8.8oz/250ml ) Extra virgin rapeseed oil, oak smoked and debauched with chilli extract.Enter the darkness, unleash the heat and eternally burn. Ingredients: oak smoked cold pressed rapeseed oil, chilli extract. Grown, pressed, filtered, infused, and bottled in Hertfordshire, England. Nutritional information per 100ml - Fat 91.5g - Protein <0.1g - Carbohydrate <0.1g - Energy 899 Kcal Manufactured by Grim Reaper Foods		Grim Reaper Foods	Grim Reaper Foods	22.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/4ab9a56685e037fb4a563234d2e571cb_large.jpeg?v=1427764089			
CHCHIFMBPS_713	Ingleby Farms Mesquite Barbeque Pepper Sauce	Ingleby Farms Mesquite Barbeque Pepper Sauce (11.5 FL.OZ. / 326 g): A sensational new blend of flavors that makes any marinade or barbecue the talk of the party. Use as a condiment or an exciting glaze or finishin sauce. For dipping wings, chicken fingers, tacos, pretzels, meatloaf or fresh fish nuggets. Great with all poultry and pork. Ingredients: Tomato Paste, Tomato Puree, Sugar, Hot Peppers, Corn Syrup, Water, Salt, Modified Corn Starch, Natural Mesquite Smoke Flavor, Spice, Pectin, Xanthan Gum, Caramel Color, and less 0.1 percent each of Sodium Benzoate  Potassium Sorbate. Manufactured by Peppers		Peppers	Peppers	9.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/ca0337e9cb981387e2e124dae67f8a1a_large.jpeg?v=1427764226			
CHCHICCYCPPS_714	Insane Chicken's Choke Your Chicken Peri Peri Sauce	Insane Chicken presents Choke Your Chicken Peri-Peri Hot Sauce. It is a sauce that will have you panting, pleading and calling out for mercy. But, you will not find any from this bottle. Disclaimer: No actual chickens were choked to make this product. 5oz. Ingredients: Red Wine Vinegar, Tomatoes, Peri Peri Peppers, Jalapeno Peppers, Onion, Unsulphered Molasses, Herbs, Spices, Concentrated Pepper Extract, Salt and Xanthan Gum. Brand:Insane Chicken's Manufacturer: Sauce Crafters		Sauce Crafters	Insane Chicken's	8.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/c4f9888b615f4d5cae04f8fb87d63b31_large.jpeg?v=1427764282			
CHCHICCHGPS_715	Insane Chicken's Cluckin' Hot Ghost Pepper Sauce	Cluckin Hot Ghost Pepper Sauce is a near death experience in a bottle. Not only does this sauce have the Famous Bhut Jolokia pepper, it also has peri-peri peppers and concentrated pepper extract to make sure you see the maker. Warning: Pray before opening. 5oz.           Ingredients: Red Wine Vinegar, Tomatoes, Piri Piri Peppers, Ghost Peppers, Onion, Unsulphered Molasses, Herbs, Spices, Concentrated Pepper Extract, Salt and Xanthan Gum. 5oz. Brand:Insane Chicken's Manufacturer: Sauce Crafters		Sauce Crafters	Insane Chicken's	10.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/7bc1029629dd774bbea200da3d46b3cb_large.jpeg?v=1427764337			
CHCHISBS_716	Irish Scream BBQ Sauce	Irish Scream BBQ sauce gets it's kick from Irish Whiskey and Cayenne Chiles. The spicy, sweet and smoky flavor of Irish Scream BBQ Sauce is great on all kinds of meat and is the perfect dipping sauce for fries! Ingredients: Tomatoes, Brown Sugar, Sugar, Vinegar, Corn Syrup, Soy Sauce, Irish Whiskey, Worcestershire Sauce, Cayenne Chilies, Garlic, Onion, Salt, Spices, Natural Hickory Smoke Flavor Brand: Irish Scream Manufacturer: CaJohn's Fiery Foods		CaJohn's Fiery Foods	Irish Scream	9.95	CDN	Y	//cdn.shopify.com/s/assets/admin/no-image-large-339e69e359cdf02ea76337381df99fa2.gif			
CHCHISHS_717	Irish Scream Hot Sauce	Irish Scream Hot Sauce (5 FL.OZ. / 148 ml): Faith and Begorah. Bailey, a rogue leprechaun, has created an elixir worthy of a pot of gold. A blend of peppers, honey and a wee bit of Irish Whiskey sure to spice up Grandma's Irish Stew. It's no blarney you will be screamin for more. Ingredients: Jalapenos, Red Wine Vinegar, Honey, Chile Peppers, Irish Whiskey, Salt, Brown Sugar. Manufactured by CaJohns Fiery Foods.		CaJohns Fiery Foods.	CaJohns Fiery Foods.	9.25	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/02643014443f01adbd9a6e5c911d9c2d_large.jpeg?v=1431634848			
